Time stamp,X-axis reading,Y-axis reading,Z-axis reading,labels
123573,1906,2381,2018,7
123574,1891,2246,2007,4
123575,1828,2423,2078,4
123576,1905,2384,1992,7
123577,1814,2365,2124,4
123578,1907,2382,1967,7
123579,1898,2388,1976,7
123580,1877,2352,2093,4
123581,1881,2380,2013,7
123582,1919,2390,2051,7
123583,1880,2393,2108,1
123584,1907,2383,1967,7
123585,1893,2387,2006,7
123586,1842,2434,2009,5
123587,1886,2251,2054,4
123588,1892,2384,1974,7
123589,1876,2379,1974,7
123590,1790,2421,2017,4
123591,1903,2380,1973,7
123592,1873,2370,2088,7
123593,1971,2371,2139,1
123594,1923,2375,2113,7
123595,1906,2389,2017,7
123596,1978,2377,2109,1
123597,1879,2367,1989,3
123598,1886,2383,2030,7
123599,1895,2387,1995,7
123600,1840,2358,2080,4
123601,1967,2371,2132,1
123602,1883,2384,2011,7
123603,1882,2387,1992,7
123604,1956,2375,2106,1
123605,1882,2381,1991,7
123606,1885,2381,1991,7
123607,1972,2374,2119,1
123608,1909,2383,2031,3
123609,1890,2378,2081,7
123610,1970,2373,2111,1
123611,1875,2387,2077,4
123612,1884,2375,2054,7
123613,1968,2376,2126,1
123614,1915,2280,2037,4
123615,1910,2377,2125,7
123616,1965,2377,2123,1
123617,1899,2389,1975,7
123618,1962,2378,2113,1
123619,1968,2381,2097,1
123620,1971,2356,2110,1
123621,1970,2371,2123,1
123622,1905,2388,1974,7
123623,1966,2373,2134,1
123624,1909,2386,1977,7
123625,1968,2384,2104,1
123626,1886,2382,1989,7
123627,1904,2386,1987,7
123628,1894,2505,2147,5
123629,1892,2378,1991,7
123630,1965,2383,2117,1
123631,1915,2376,2118,7
123632,1886,2388,2043,4
123633,1898,2355,2085,7
123634,1893,2387,2006,3
123635,1924,2386,2070,7
123636,1963,2379,2112,1
123637,1969,2375,2099,1
123638,1871,2382,2104,4
123639,1849,2458,2086,4
123640,1933,2382,2098,7
123641,1892,2386,2030,3
123642,1973,2373,2125,1
123643,1888,2484,2015,4
123644,1859,2372,2033,7
123645,1924,2358,2009,4
123646,1916,2373,2004,7
123647,1879,2493,2015,4
123648,1975,2373,2119,1
123649,1928,2542,2004,4
123650,1888,2381,1998,7
123651,1871,2379,1970,3
123652,1905,2387,1984,7
123653,1897,2379,2067,7
123654,1893,2385,1987,7
123655,1898,2383,2005,7
123656,1880,2382,1997,7
123657,1901,2341,2147,4
123658,1970,2377,2119,1
123659,1934,2386,2098,7
123660,1879,2374,2003,7
123661,1896,2381,1991,7
123662,1969,2377,2127,1
123663,1901,2381,1977,7
123664,1895,2383,1965,7
123665,1903,2383,1982,7
123666,1910,2378,2126,4
123667,1895,2388,2040,7
123668,1874,2367,1982,7
123669,1963,2379,2119,1
123670,1896,2374,1994,7
123671,1877,2380,1971,3
123672,1883,2385,1999,7
123673,1936,2393,2163,7
123674,1918,2385,1991,7
123675,1958,2339,2070,3
123676,1894,2386,1983,7
123677,1900,2381,1980,7
123678,1967,2375,2126,1
123679,1867,2383,2001,7
123680,1882,2382,1987,7
123681,1887,2373,2090,7
123682,1881,2363,2010,7
123683,1908,2386,2008,7
123684,1905,2386,1990,7
123685,1979,2373,2120,1
123686,1885,2378,2073,7
123687,1891,2383,1999,7
123688,1973,2374,2124,1
123689,1873,2389,1980,3
123690,1910,2393,2003,7
123691,1891,2381,1989,7
123692,1900,2385,2068,7
123693,1904,2271,2061,6
123694,1887,2383,1977,3
123695,1888,2331,2033,4
123696,1920,2391,1993,7
123697,1898,2374,1996,7
123698,1919,2383,2055,7
123699,1901,2386,1967,7
123700,1907,2382,1968,7
123701,1905,2384,1987,7
123702,1855,2379,2069,7
123703,1931,2387,1987,7
123704,1891,2383,2021,7
123705,1895,2381,1998,7
123706,1971,2372,2118,1
123707,1981,2376,2119,1
123708,1886,2299,2057,4
123709,1911,2352,2000,4
123710,1889,2383,1995,7
123711,1914,2386,2059,7
123712,1895,2386,2008,3
123713,1965,2393,2097,1
123714,1864,2378,2001,7
123715,1883,2377,2072,7
123716,1881,2307,2021,4
123717,1957,2395,2019,7
123718,1891,2380,1955,3
123719,1887,2383,1999,7
123720,1916,2385,2067,7
123721,1893,2382,2075,7
123722,1974,2378,2138,1
123723,1873,2380,1966,7
123724,1843,2581,2124,4
123725,1895,2380,1982,7
123726,1873,2374,2000,7
123727,1962,2374,2120,1
123728,1920,2385,2048,7
123729,1954,2383,2113,1
123730,1977,2377,2132,1
123731,1901,2378,2094,7
123732,1935,2386,2047,7
123733,1909,2381,1967,7
123734,1904,2389,1975,7
123735,1905,2386,2030,3
123736,1908,2387,1988,7
123737,1928,2385,2071,7
123738,1971,2381,2105,1
123739,1907,2383,1999,7
123740,1878,2384,1975,3
123741,1902,2383,1983,7
123742,1884,2382,1999,3
123743,1883,2401,2033,7
123744,1919,2382,2088,7
123745,1907,2383,1970,7
123746,1831,2448,2119,4
123747,1974,2374,2119,1
123748,1886,2309,2027,4
123749,1877,2380,1977,3
123750,1872,2371,2005,7
123751,1922,2378,1960,7
123752,1949,2377,2092,1
123753,1972,2376,2117,1
123754,1958,2381,2109,1
123755,1973,2375,2121,1
123756,1918,2389,1980,7
123757,1897,2383,1976,7
123758,1886,2371,2003,7
123759,1907,2326,2055,4
123760,1898,2384,1984,7
123761,1923,2369,2095,7
123762,1884,2379,1987,7
123763,1914,2595,1923,4
123764,1872,2380,2000,7
123765,1896,2379,1986,7
123766,1898,2383,1980,7
123767,1916,2385,1971,7
123768,1953,2363,2154,1
123769,1908,2321,2007,4
123770,1932,2394,1998,3
123771,1953,2374,2107,1
123772,1978,2372,2120,1
123773,1879,2383,2099,4
123774,1965,2375,2117,1
123775,1866,2378,2005,7
123776,1894,2375,2009,7
123777,1920,2393,2024,7
123778,1934,2339,2031,3
123779,1887,2375,2085,4
123780,1876,2377,2006,7
123781,1942,2372,2129,4
123782,1909,2384,1981,7
123783,1890,2368,2016,6
123784,1899,2382,1970,7
123785,1875,2347,2046,4
123786,1904,2384,1977,7
123787,1880,2375,1974,3
123788,1969,2372,2136,1
123789,1907,2384,1993,7
123790,1903,2385,1994,7
123791,1915,2365,2014,7
123792,1889,2377,2088,7
123793,1962,2376,2105,1
123794,1879,2376,1982,7
123795,1883,2383,2029,3
123796,1875,2330,2048,4
123797,1897,2290,2023,4
123798,1861,2551,2075,6
123799,1910,2375,2064,7
123800,1881,2382,1972,7
123801,1846,2340,2099,5
123802,1871,2386,2010,7
123803,1928,2378,2093,7
123804,1901,2388,2045,3
123805,1890,2382,1993,7
123806,1910,2387,1975,7
123807,1884,2264,2023,4
123808,1901,2382,1972,7
123809,1812,2596,2075,4
123810,1957,2375,2123,1
123811,1970,2378,2118,1
123812,1945,2405,1992,7
123813,1878,2383,1990,7
123814,1960,2386,2039,7
123815,1898,2382,1981,3
123816,1919,2372,2113,7
123817,1902,2385,1982,7
123818,1905,2388,1959,7
123819,1915,2358,2026,3
123820,1973,2374,2121,1
123821,1888,2383,2000,7
123822,1938,2393,2035,7
123823,1928,2335,2111,1
123824,1889,2376,2083,7
123825,1955,2379,2108,1
123826,1900,2368,2025,4
123827,1908,2387,1977,7
123828,1965,2379,2103,1
123829,1909,2380,1970,7
123830,1972,2368,2143,1
123831,1888,2364,2153,1
123832,1896,2383,2007,3
123833,1869,2366,2055,4
123834,1926,2371,2127,7
123835,1970,2377,2122,1
123836,1898,2379,1968,7
123837,1954,2379,2111,1
123838,1914,2470,1988,2
123839,1885,2382,1989,7
123840,1924,2391,2001,7
123841,1918,2386,1988,7
123842,1907,2387,1995,7
123843,1966,2379,2123,1
123844,1926,2386,2088,7
123845,1904,2390,1991,7
123846,1876,2381,2003,7
123847,1908,2387,1999,7
123848,1909,2385,1997,7
123849,1910,2383,1971,7
123850,1902,2383,1960,7
123851,1873,2379,1983,3
123852,1973,2378,2116,1
123853,1931,2386,1988,7
123854,1974,2374,2125,1
123855,1808,2447,2035,4
123856,1963,2377,2106,1
123857,1910,2385,1981,7
123858,1849,2354,1993,7
123859,1882,2294,2000,4
123860,1899,2297,2019,4
123861,1968,2381,2110,1
123862,1967,2377,2116,1
123863,1799,2503,1983,4
123864,1883,2381,1990,7
123865,1928,2374,2111,7
123866,1866,2383,1981,3
123867,1889,2386,1992,7
123868,1916,2386,2000,7
123869,1889,2383,2031,3
123870,1911,2389,2000,7
123871,1876,2382,1993,7
123872,1851,2376,2100,7
123873,1878,2378,1999,7
123874,1931,2391,2105,7
123875,1874,2379,2002,7
123876,1868,2271,1999,4
123877,1914,2383,1986,7
123878,1910,2388,2004,7
123879,1969,2381,2120,1
123880,1890,2385,1998,7
123881,1963,2377,2109,1
123882,1908,2385,1971,7
123883,1907,2387,1985,7
123884,1883,2273,2013,4
123885,1872,2380,1991,7
123886,1906,2386,1974,7
123887,1894,2381,1972,7
123888,1904,2371,1950,3
123889,1979,2350,2058,5
123890,1899,2381,1982,7
123891,1925,2388,1995,7
123892,1965,2379,2111,1
123893,1912,2391,1990,7
123894,1901,2381,2123,4
123895,1881,2385,1993,7
123896,1924,2382,2099,7
123897,1869,2378,2004,7
123898,1924,2383,1997,7
123899,1973,2377,2117,1
123900,1875,2377,2001,7
123901,1906,2384,1968,7
123902,1923,2309,2000,4
123903,1957,2379,2091,1
123904,1809,2457,2015,4
123905,1890,2377,2101,7
123906,1968,2379,2110,1
123907,1931,2387,1987,7
123908,1900,2407,2126,4
123909,1904,2366,2067,7
123910,1889,2383,2039,3
123911,1923,2381,1983,5
123912,1911,2387,1994,7
123913,1903,2383,1980,7
123914,1884,2371,2028,7
123915,1963,2373,2118,1
123916,1962,2366,2134,1
123917,1869,2378,2001,7
123918,1906,2387,1990,7
123919,1952,2378,2110,1
123920,1931,2382,2091,7
123921,1895,2379,1998,7
123922,2041,2303,2210,5
123923,1859,2332,2040,4
123924,1876,2376,1989,7
123925,1888,2391,2078,7
123926,1915,2389,1972,7
123927,1939,2197,2064,4
123928,1874,2381,2008,3
123929,1901,2236,2041,4
123930,1901,2391,2024,7
123931,1887,2339,1997,4
123932,1914,2389,2006,7
123933,1963,2367,2134,1
123934,1892,2373,2054,7
123935,1925,2299,2097,4
123936,1907,2383,1986,7
123937,1878,2383,2087,4
123938,1884,2382,1984,3
123939,1843,2394,2032,4
123940,1876,2470,1916,4
123941,1903,2338,2015,4
123942,2000,2381,2118,1
123943,1966,2401,2077,7
123944,1827,2499,2073,4
123945,1950,2371,2127,1
123946,1863,2397,2033,7
123947,1847,2365,2083,7
123948,1948,2390,2029,7
123949,1893,2385,2024,3
123950,1889,2380,2003,7
123951,1878,2330,2015,4
123952,1915,2386,2091,7
123953,1972,2374,2126,1
123954,1877,2377,1980,6
123955,1773,2445,2056,4
123956,1873,2379,1981,3
123957,1908,2383,1965,7
123958,1940,2353,2166,6
123959,1898,2382,1985,7
123960,1898,2387,1980,7
123961,1899,2379,1967,7
123962,1910,2378,1959,7
123963,1881,2312,1972,4
123964,1875,2420,2142,4
123965,1885,2281,2025,4
123966,1966,2210,2147,4
123967,1916,2384,1990,7
123968,1895,2386,2023,7
123969,1973,2380,2115,1
123970,1872,2378,2006,7
123971,1905,2385,1967,7
123972,1909,2394,2041,3
123973,1890,2381,1992,7
123974,1880,2383,2004,7
123975,1789,2621,2033,4
123976,1895,2380,2003,7
123977,1883,2383,2006,7
123978,1963,2371,2118,1
123979,1985,2363,2149,1
123980,1909,2390,2028,7
123981,1874,2386,1981,3
123982,1903,2387,1981,7
123983,1883,2383,1990,7
123984,1897,2385,2045,4
123985,1942,2375,2042,7
123986,1868,2245,1999,4
123987,1962,2375,2111,1
123988,1887,2386,2008,7
123989,1897,2381,2084,7
123990,1926,2381,1994,6
123991,1980,2361,2154,1
123992,1953,2383,2092,1
123993,1885,2383,1998,7
123994,1909,2385,2016,7
123995,1909,2387,1971,7
123996,1907,2373,1966,7
123997,1927,2374,2096,7
123998,1892,2282,2011,4
123999,1922,2316,2039,4
124000,1875,2379,1992,7
124001,1905,2312,2022,4
124002,1893,2387,1997,7
124003,1969,2372,2123,1
124004,1967,2368,2142,1
124005,1985,2382,2114,1
124006,1915,2413,2050,4
124007,1927,2389,2154,4
124008,1905,2383,1969,7
124009,1881,2339,2003,4
124010,1898,2389,1990,7
124011,1970,2376,2119,1
124012,1872,2300,2027,4
124013,1896,2379,2035,3
124014,1872,2375,2011,7
124015,1899,2383,1998,7
124016,1897,2291,2006,4
124017,1963,2372,2103,1
124018,1895,2378,1994,7
124019,1981,2369,2124,1
124020,1913,2384,1992,7
124021,1904,2343,2088,4
124022,1903,2382,1964,7
124023,1867,2382,2006,7
124024,1959,2378,2112,1
124025,1899,2387,1993,7
124026,1897,2386,1988,7
124027,1893,2382,1990,7
124028,1897,2383,1999,7
124029,1885,2470,2049,7
124030,1901,2381,1961,7
124031,1883,2383,1990,7
124032,1771,2494,2059,4
124033,1898,2383,1998,7
124034,1919,2310,2128,5
124035,1964,2366,2137,1
124036,1965,2376,2121,1
124037,1968,2371,2134,1
124038,1887,2385,1979,3
124039,1932,2394,2002,7
124040,1892,2311,2052,4
124041,1974,2376,2122,1
124042,1842,2325,2017,6
124043,1872,2385,2003,7
124044,1877,2380,1990,7
124045,1879,2376,1992,7
124046,1879,2376,1972,7
124047,1907,2286,2054,5
124048,1971,2377,2128,1
124049,1908,2387,1963,7
124050,1982,2376,2126,1
124051,1980,2354,2168,1
124052,1968,2371,2119,1
124053,1907,2387,1986,7
124054,1851,2356,2039,1
124055,1911,2386,1992,7
124056,1959,2374,2118,1
124057,1923,2382,2065,7
124058,2000,2348,2159,1
124059,1917,2386,2045,3
124060,1917,2389,2006,7
124061,1882,2380,1985,3
124062,1953,2374,2111,1
124063,1977,2365,2117,1
124064,1882,2381,2003,7
124065,1892,2378,1998,7
124066,1963,2385,2108,1
124067,1914,2373,2049,2
124068,1988,2371,2120,1
124069,1873,2377,1986,3
124070,1971,2374,2115,1
124071,1904,2383,1993,7
124072,1982,2376,2131,1
124073,1896,2381,1985,7
124074,1880,2345,2067,6
124075,1871,2383,1976,3
124076,1905,2385,1987,7
124077,1949,2375,2115,1
124078,1870,2383,1997,7
124079,1919,2376,2118,7
124080,1910,2387,2056,3
124081,1972,2374,2115,1
124082,1915,2386,1997,7
124083,1890,2325,2007,4
124084,1927,2389,2044,7
124085,1971,2373,2131,1
124086,1958,2379,2113,1
124087,1902,2379,1968,7
124088,1882,2382,1996,7
124089,1964,2379,2115,1
124090,1985,2371,2132,1
124091,1916,2413,1998,7
124092,1953,2379,2119,1
124093,1911,2386,2027,7
124094,1879,2368,2033,6
124095,1879,2397,1988,7
124096,1884,2384,1995,7
124097,1874,2381,2005,7
124098,1980,2361,2144,1
124099,1891,2459,2037,4
124100,1965,2379,2115,1
124101,1909,2388,1974,7
124102,1813,2415,2081,4
124103,1879,2376,2073,1
124104,1892,2310,2090,4
124105,1879,2406,2071,4
124106,1880,2380,2002,7
124107,1906,2386,1982,7
124108,1825,2265,2175,4
124109,1869,2378,1991,7
124110,2006,2308,2089,4
124111,1909,2391,1987,7
124112,1901,2387,2005,5
124113,1982,2379,2133,1
124114,1962,2373,2131,1
124115,1877,2375,1999,7
124116,1891,2381,1968,6
124117,1897,2316,1978,4
124118,1907,2387,2007,7
124119,1889,2380,2004,7
124120,1867,2378,1993,7
124121,1967,2373,2126,1
124122,1870,2363,1987,5
124123,1968,2375,2126,1
124124,1933,2255,2033,4
124125,1961,2381,2106,1
124126,1966,2365,2137,1
124127,1927,2379,2071,7
124128,1912,2391,1996,7
124129,1877,2374,1964,3
124130,1980,2372,2127,1
124131,1901,2383,1971,7
124132,1918,2388,1997,7
124133,1905,2383,1987,7
124134,1874,2381,2003,7
124135,1977,2379,2117,1
124136,1919,2426,2025,7
124137,1953,2360,2130,4
124138,1892,2381,1982,7
124139,1867,2452,2120,4
124140,1914,2383,2009,7
124141,1907,2381,1986,7
124142,1896,2298,2031,4
124143,1973,2373,2122,1
124144,1888,2382,1997,7
124145,1876,2375,2011,7
124146,1874,2378,1988,3
124147,1881,2384,2010,7
124148,1981,2372,2123,1
124149,1910,2387,1975,7
124150,1870,2375,2008,7
124151,1889,2380,1995,7
124152,1908,2383,1978,7
124153,1913,2381,1988,7
124154,1921,2389,1974,7
124155,1957,2382,2110,1
124156,1978,2369,2125,1
124157,1982,2386,2130,1
124158,1966,2368,2141,1
124159,1917,2301,1992,4
124160,1894,2379,1996,7
124161,1927,2257,2014,4
124162,1971,2376,2128,1
124163,1892,2379,2012,7
124164,1922,2302,2036,4
124165,1853,2415,2102,4
124166,1881,2380,1992,7
124167,1889,2382,2009,7
124168,1900,2385,2024,3
124169,1896,2387,2003,7
124170,1979,2371,2123,1
124171,1913,2386,2040,7
124172,1895,2321,2052,4
124173,1970,2374,2119,1
124174,1885,2381,1972,7
124175,1978,2362,2143,1
124176,1961,2381,2109,1
124177,1902,2408,2136,7
124178,1913,2386,2009,7
124179,1893,2327,2020,6
124180,1887,2379,2007,7
124181,1904,2387,1999,7
124182,1864,2312,2183,5
124183,1893,2383,1999,7
124184,1908,2390,1990,7
124185,1951,2376,2111,1
124186,1922,2389,1981,7
124187,1910,2379,1967,7
124188,1911,2386,1991,7
124189,1906,2381,1991,7
124190,1995,2373,2170,1
124191,1903,2381,1984,7
124192,1886,2387,2003,7
124193,1783,2511,1972,6
124194,1889,2246,2026,4
124195,1919,2389,1992,7
124196,1967,2370,2137,1
124197,1959,2382,2093,1
124198,1900,2536,1933,4
124199,1892,2382,1991,3
124200,1921,2387,2062,7
124201,1925,2391,2026,7
124202,1883,2386,1991,7
124203,1879,2308,2059,4
124204,1896,2382,2033,3
124205,1934,2387,1987,7
124206,1968,2376,2118,1
124207,1907,2385,1969,7
124208,1930,2387,2001,6
124209,1957,2381,2030,7
124210,1909,2387,2001,7
124211,1893,2393,2010,7
124212,1968,2374,2120,1
124213,1889,2378,2091,7
124214,1786,2468,2035,4
124215,1903,2364,2087,7
124216,1961,2371,2139,1
124217,1964,2380,2111,1
124218,1905,2383,1984,7
124219,1909,2390,1995,7
124220,1952,2379,2090,1
124221,1940,2390,2030,7
124222,1903,2379,1984,7
124223,1851,2486,2162,5
124224,1903,2383,1983,7
124225,1962,2386,2093,1
124226,1881,2388,2039,4
124227,1902,2386,2033,3
124228,1972,2368,2137,1
124229,1918,2383,2007,7
124230,1897,2382,1977,7
124231,1888,2385,2009,7
124232,1875,2380,1973,3
124233,1983,2375,2119,1
124234,1841,2367,2164,5
124235,1969,2368,2136,1
124236,1978,2377,2126,1
124237,1924,2398,2042,5
124238,1935,2397,2035,7
124239,1991,2356,2149,1
124240,1881,2383,2006,7
124241,1966,2377,2117,1
124242,1905,2314,1947,6
124243,1831,2375,2065,4
124244,1963,2383,2093,1
124245,1967,2378,2101,1
124246,1971,2372,2128,1
124247,1892,2600,2062,4
124248,1912,2387,1965,7
124249,1975,2395,2072,4
124250,1906,2385,2006,7
124251,1886,2382,1990,3
124252,1856,2358,2034,4
124253,2061,2296,2175,5
124254,1905,2381,1990,7
124255,1911,2384,1979,7
124256,1898,2291,2065,4
124257,1869,2379,2002,7
124258,1919,2373,2118,7
124259,1903,2332,2047,4
124260,1812,2359,2039,4
124261,1875,2372,1981,7
124262,1977,2377,2122,1
124263,1910,2383,1974,7
124264,1872,2373,1980,7
124265,1963,2369,2135,1
124266,1896,2386,2006,7
124267,1955,2382,2109,1
124268,1928,2390,1999,7
124269,1869,2381,1982,7
124270,1877,2386,1984,7
124271,1884,2380,1980,3
124272,1895,2385,1996,7
124273,1851,2368,2012,7
124274,1978,2361,2142,1
124275,1786,2409,1987,4
124276,1891,2381,1992,7
124277,1945,2299,2076,5
124278,1882,2379,1983,7
124279,1965,2377,2121,1
124280,1891,2367,2107,7
124281,1879,2379,1986,7
124282,1973,2367,2130,1
124283,1803,2497,1984,4
124284,1971,2371,2122,1
124285,1783,2443,1971,6
124286,1867,2372,1991,7
124287,1869,2377,2001,7
124288,1889,2385,1987,7
124289,1910,2390,1994,7
124290,1873,2381,2115,4
124291,1966,2383,2116,1
124292,1879,2379,2007,7
124293,1955,2379,2112,1
124294,1885,2385,2007,7
124295,1821,2419,2007,4
124296,1884,2377,2010,7
124297,1916,2377,2109,7
124298,1896,2387,2006,3
124299,1952,2378,2109,1
124300,1890,2398,2068,4
124301,1914,2388,2058,3
124302,1813,2453,2016,4
124303,1846,2396,2031,5
124304,1867,2456,1942,4
124305,1895,2388,2003,7
124306,1896,2381,1966,7
124307,1907,2379,1971,7
124308,1882,2377,1983,7
124309,1868,2276,2010,4
124310,1893,2376,2060,7
124311,1898,2407,2081,4
124312,1901,2381,2041,7
124313,1894,2291,2027,2
124314,1886,2382,1996,7
124315,1895,2380,1967,7
124316,1871,2475,2069,4
124317,1904,2384,1968,7
124318,1979,2362,2133,1
124319,1886,2291,2021,4
124320,1887,2383,1985,7
124321,1910,2384,1976,7
124322,1907,2386,1974,7
124323,1938,2391,2062,7
124324,1816,2503,2040,4
124325,1968,2382,2116,1
124326,1882,2337,2044,4
124327,1874,2381,1990,7
124328,1961,2378,2094,1
124329,1961,2369,2018,7
124330,1879,2263,2044,4
124331,1899,2385,1987,7
124332,1921,2339,2049,4
124333,1887,2348,2163,1
124334,1863,2420,2075,4
124335,1893,2387,1984,7
124336,1927,2386,2086,7
124337,1957,2397,2143,4
124338,1983,2370,2136,1
124339,1911,2388,2016,7
124340,1925,2386,1999,7
124341,1973,2371,2124,1
124342,2014,2410,2117,4
124343,1882,2317,2003,4
124344,1886,2379,2081,7
124345,1884,2391,2015,7
124346,1816,2346,2066,4
124347,1971,2373,2117,1
124348,1980,2361,2159,1
124349,1883,2381,2010,7
124350,1903,2384,1983,7
124351,1913,2385,2001,7
124352,1916,2388,1998,7
124353,1900,2388,2037,3
124354,1867,2376,2011,7
124355,1908,2385,1987,7
124356,1906,2382,1975,7
124357,1896,2242,2006,6
124358,1877,2379,1987,7
124359,1903,2383,2014,7
124360,1909,2390,1976,7
124361,2010,2313,2134,4
124362,1842,2393,2058,4
124363,1963,2382,2102,1
124364,1814,2430,2002,6
124365,1937,2269,2044,4
124366,1923,2376,1999,7
124367,1865,2388,2004,3
124368,1911,2387,1996,7
124369,1876,2384,2096,4
124370,1869,2585,2050,4
124371,1976,2373,2126,1
124372,1897,2247,2019,4
124373,1984,2379,2110,1
124374,1956,2379,2112,1
124375,1896,2344,2042,6
124376,1906,2387,1973,7
124377,1882,2391,2005,7
124378,1859,2327,2024,4
124379,1909,2389,1980,7
124380,1872,2386,1989,7
124381,1789,2442,1994,4
124382,1848,2306,2019,4
124383,1859,2375,2032,7
124384,1890,2386,1989,7
124385,1894,2376,2079,7
124386,1871,2377,1986,6
124387,1967,2379,2118,1
124388,1901,2379,1975,7
124389,1905,2386,1975,7
124390,1891,2380,2087,4
124391,1890,2385,2027,3
124392,1887,2379,1989,7
124393,1965,2378,2109,1
124394,1972,2378,2115,1
124395,1911,2384,1991,7
124396,1919,2332,1996,4
124397,1903,2386,2008,7
124398,1897,2378,1983,7
124399,1886,2360,2028,4
124400,1971,2378,2095,7
124401,1887,2381,1977,3
124402,1885,2275,2083,4
124403,1871,2377,1993,7
124404,1928,2301,2138,5
124405,1903,2384,1974,7
124406,1897,2254,2005,4
124407,1905,2383,2054,7
124408,1906,2384,1967,7
124409,1909,2387,1959,7
124410,1926,2273,2013,4
124411,1976,2381,2116,1
124412,1929,2252,2030,4
124413,1827,2417,2095,4
124414,1955,2374,2106,1
124415,1919,2386,2057,7
124416,1959,2375,2112,1
124417,1968,2377,2117,1
124418,1973,2377,2120,1
124419,1964,2382,2110,1
124420,1906,2383,1965,7
124421,1907,2414,2043,7
124422,1886,2387,1981,3
124423,1885,2386,2011,3
124424,1883,2385,1985,3
124425,1907,2386,1984,7
124426,1908,2388,2025,7
124427,1903,2374,2095,7
124428,1920,2384,2050,7
124429,1893,2380,1975,7
124430,1903,2391,2032,3
124431,1975,2373,2122,1
124432,1952,2380,2113,1
124433,1905,2381,1977,7
124434,1893,2385,2002,3
124435,1905,2389,1988,7
124436,1904,2389,1983,7
124437,1906,2341,2081,4
124438,1907,2380,1982,7
124439,1901,2379,1973,7
124440,1921,2344,1945,7
124441,1934,2392,2056,1
124442,1908,2389,1987,7
124443,1879,2344,2031,4
124444,1880,2386,2000,7
124445,1896,2384,1986,7
124446,1977,2373,2130,1
124447,1961,2327,2075,4
124448,1901,2389,1979,7
124449,2000,2349,2111,4
124450,1925,2360,2130,7
